"Cycle","fips","County","State","From_Women","Dem_Fem_Pct","Repub_Fem_Pct"
"2012","06109","TUOLUMNE","California",41015,57.6182342894,27.5435508546
"2012","53033","KING","Washington",12327519,40.3577417775,30.0228862434
"2012","47097","LAUDERDALE","Tennessee",45118,13.6291600634,37.3755656109
"2012","40137","STEPHENS","Oklahoma",121901,35.8550343868,38.9766849089
"2012","12115","SARASOTA","Florida",2109479,46.7687428855,29.5529890415
"2012","37031","CARTERET","North Carolina",66731,52.9468507361,23.7625678422
"2012","06017","EL DORADO","California",303269,41.1695826809,35.8723891487
"2012","50005","CALEDONIA","Vermont",35816,41.909446146,6.629358588
"2012","21021","BOYLE","Kentucky",34099,41.9167773351,38.8434481134
"2012","10003","NEW CASTLE","Delaware",1621139,39.6166646685,34.9419809733
"2012","27109","OLMSTED","Minnesota",230487,50.1889850651,26.6604394627
"2012","09005","LITCHFIELD","Connecticut",1422844,42.5631014957,22.0260297189
"2012","29043","CHRISTIAN","Missouri",91448,51.7779268702,34.9511522501
"2012","12081","MANATEE","Florida",983052,42.0572400439,33.5518407488
"2012","48039","BRAZORIA","Texas",355770,65.2102826276,27.5146571209
"2012","53015","COWLITZ","Washington",67166,47.7687267576,36.5687126037
"2012","39011","AUGLAIZE","Ohio",184855,25.1816380449,36.4989909377
"2012","51157","RAPPAHANNOCK","Virginia",48788,39.84068229,28.1125787931
"2012","50025","WINDHAM","Vermont",95652,40.9804008711,31.0180490773
"2012","35001","BERNALILLO","New Mexico",2205384,42.7330492651,27.4146347009
"2012","06095","SOLANO","California",357619,43.2685609208,34.5284985792
"2012","18157","TIPPECANOE","Indiana",247094,37.0655697478,35.7001220256
"2012","24510","BALTIMORE (CITY)","Maryland",1896657,42.8951372453,17.5586182209
"2012","12097","OSCEOLA","Florida",127292,34.2277462299,36.0594726276
"2012","48049","BROWN","Texas",107378,87.0331950207,35.8012529492
"2012","20045","DOUGLAS","Kansas",208589,41.0043336613,31.8862724512
"2012","53041","LEWIS","Washington",58746,58.9674476467,33.0596144546
"2012","51678","LEXINGTON (CITY)","Virginia",43334,50.9584505877,20.0475463932
"2012","51003","ALBEMARLE","Virginia",907650,43.6462287866,26.4816175561
"2012","06061","PLACER","California",606156,33.6638904492,37.5802268201
"2012","001","ADA","Idaho",55985,9.272467903,40.9895770756
"2012","55139","WINNEBAGO","Wisconsin",284814,34.7990157957,36.9818059498
"2012","42073","LAWRENCE","Pennsylvania",112762,30.8901993822,39.2360255493
"2012","48251","JOHNSON","Texas",162477,18.3678986599,35.5440995928
"2012","36021","COLUMBIA","New York",173922,38.0970467015,28.9515707462
"2012","12099","PALM BEACH","Florida",12743186,42.1371189577,33.2631585298
"2012","06023","HUMBOLDT","California",117137,40.1278852152,33.8986518578
"2012","06007","BUTTE","California",197369,39.3392185775,36.0691261715
"2012","08045","GARFIELD","Colorado",186427,57.9157362593,31.0516751072
"2012","12069","LAKE","Florida",327550,39.4524926464,36.1061543665
"2012","26029","CHARLEVOIX","Michigan",63724,39.4258330348,31.6564586057
"2012","02122","KENAI PENINSULA","Alaska",63451,35.0287328333,33.1956675777
"2012","19045","CLINTON","Iowa",53700,46.728373501,31.7623970369
"2012","12001","ALACHUA","Florida",622531,44.6597258801,24.8686529655
"2012","48187","GUADALUPE","Texas",142972,30.5137683028,35.0980004903
"2012","48363","PALO PINTO","Texas",27549,90.5624764062,35.963963964
"2012","26081","KENT","Michigan",2241987,37.544959745,36.2029148506
"2012","163","WAYNE","Michigan",145855,32.8118128489,37.1097916078
"2012","36047","KINGS","New York",3082638,36.6500570961,20.8332015786
"2012","13261","SUMTER","Georgia",27650,9.3023255814,41.0546862992
"2012","36105","SULLIVAN","New York",53700,41.8755043228,26.3718002518
"2012","29165","PLATTE","Missouri",255108,60.0739451155,24.145050082
"2012","39129","PICKAWAY","Ohio",32525,32.1070234114,34.7038754265
"2012","55027","DODGE","Wisconsin",48733,44.1225165563,33.6175761499
"2012","06037","LOS ANGELES","California",39538018,38.0502078724,29.62656201
"2012","48465","VAL VERDE","Texas",25136,34.8514851485,36.1144653801
"2012","27111","OTTER TAIL","Minnesota",56164,44.9534478282,35.0941744136
"2012","04019","PIMA","Arizona",3225398,44.0857128226,27.9892917071
"2012","56013","FREMONT","Wyoming",37296,27.5733624057,38.6502159891
"2012","09011","NEW LONDON","Connecticut",440331,41.334570681,25.7808041826
"2012","41039","LANE","Oregon",520767,44.496705951,24.6010884729
"2012","31141","PLATTE","Nebraska",46719,24.1080228662,39.1020725045
"2012","06053","MONTEREY","California",1152740,48.6718018987,26.7655203425
"2012","06067","SACRAMENTO","California",2134587,38.5275869054,29.3918710841
"2012","40039","CUSTER","Oklahoma",25420,58.295620158,33.737244898
"2012","31147","RICHARDSON","Nebraska",54359,1.4409221902,34.9231591433
"2012","48299","LLANO","Texas",26418,33.984375,26.8774441572
"2012","42037","COLUMBIA","Pennsylvania",36818,46.0726026439,25.7596452043
"2012","17007","BOONE","Illinois",43068,62.9427792916,26.0934742393
"2012","27103","NICOLLET","Minnesota",129464,62.2655515415,33.936539333
"2012","51107","LOUDOUN","Virginia",1346259,46.643157052,28.7836334168
"2012","47079","HENRY","Tennessee",41475,75,36.3912941727
"2012","01081","LEE","Alabama",106727,23.507816379,37.2423742786
"2012","41067","WASHINGTON","Oregon",975056,41.6867727584,31.1734203929
"2012","06111","VENTURA","California",1897371,43.7401075001,31.3113075005
"2012","54077","PRESTON","West Virginia",58676,24.9343832021,30.6367503282
"2012","47179","WASHINGTON","Tennessee",272404,27.5646266174,35.6819300768
"2012","48423","SMITH","Texas",960744,40.1388542031,37.013377027
"2012","51650","HAMPTON CITY (CITY)","Virginia",80459,42.9077018623,20.172418619
"2012","30049","LEWIS AND CLARK","Montana",210414,36.8566540173,32.644092462
"2012","23017","OXFORD","Maine",60294,42.5391870801,33.7800223042
"2012","33007","COOS","New Hampshire",31650,29.3494704992,35.4928733307
"2012","42127","WAYNE","Pennsylvania",40272,46.9999824201,29.9534030635
"2012","04025","YAVAPAI","Arizona",309761,41.3568606463,30.2442050561
"2012","48471","WALKER","Texas",29935,47.0588235294,32.8434055195
"2012","26093","LIVINGSTON","Michigan",189413,50.4646967875,30.7933452027
"2012","27025","CHISAGO","Minnesota",30730,42.448866094,27.8801181587
"2012","37059","DAVIE","North Carolina",35350,59.0954522739,18.3225903445
"2012","41059","UMATILLA","Oregon",44760,24.2812742813,39.8519432449
"2012","51143","PITTSYLVANIA","Virginia",26768,57.9710144928,33.056772015
"2012","26009","ANTRIM","Michigan",30992,60.5053896448,21.7070528144
"2012","17021","CHRISTIAN","Illinois",86299,21.6509725754,39.9876288258
"2012","22031","DE SOTO","Louisiana",36817,0,30.8015536372
"2012","27003","ANOKA","Minnesota",220588,47.1569721453,25.4258059675
"2012","48453","TRAVIS","Texas",6420371,42.1345416891,26.123880988
"2012","24031","MONTGOMERY","Maryland",12041073,37.558563974,27.2713680479
"2012","37045","CLEVELAND","North Carolina",32676,28.1129653402,35.0348678949
"2012","29213","TANEY","Missouri",122345,19.7238658777,34.0095722541
"2012","06113","YOLO","California",506402,40.6832655471,26.1534011277
"2012","53075","WHITMAN","Washington",125497,28.9587475933,35.2226584897
"2012","29037","CASS","Missouri",119334,39.747363517,35.4129907367
"2012","48199","HARDIN","Texas",52924,18.2199525807,43.4987072739
"2012","15009","MAUI","Hawaii",374552,33.9986253842,33.3088589783
"2012","18105","MONROE","Indiana",301208,46.0427786087,23.2287699924
"2012","47183","WEAKLEY","Tennessee",31644,75.7575757576,28.8474891588
"2012","26043","DICKINSON","Michigan",42419,75.9147080204,20.3987300969
"2012","38105","WILLIAMS","North Dakota",66308,19.1136223184,37.0324829662
"2012","37027","CALDWELL","North Carolina",26645,38.3972943125,39.6797958596
"2012","37089","HENDERSON","North Carolina",147518,31.3560893792,35.4111017345
"2012","12087","MONROE","Florida",627886,30.7590763638,34.2761900053
"2012","48401","RUSK","Texas",54443,33.6881319851,32.7445497738
"2012","51103","LANCASTER","Virginia",44418,42.2822270917,31.5158875228
"2012","005","BENTON","Washington",31890,30.3079947575,24.4729344729
"2012","12053","HERNANDO","Florida",89042,41.5617979762,28.7113736653
"2012","26065","INGHAM","Michigan",593108,39.2263059801,31.4243484963
"2012","21159","MARTIN","Kentucky",127300,38.2397572079,31.1651469098
"2012","06085","SANTA CLARA","California",9416128,41.4528098034,27.1891461558
"2012","13127","GLYNN","Georgia",205120,55.597390017,30.2907038573
"2012","35013","DONA ANA","New Mexico",247009,32.8066580972,33.4399351861
"2012","29159","PETTIS","Missouri",27492,29.2798259196,39.9603698811
"2012","02170","MATANUSKA-SUSITNA","Alaska",69697,35.0623709952,31.5837223368
"2012","23011","KENNEBEC","Maine",128691,40.8916663982,34.1135622533
"2012","33013","MERRIMACK","New Hampshire",428389,41.7197516962,20.905572063
"2012","13129","GORDON","Georgia",56138,14.4927536232,33.7462487597
"2012","39057","GREENE","Ohio",284350,46.3842301602,28.5490010837
"2012","55029","DOOR","Wisconsin",68447,45.2001248458,28.9615735377
"2012","51510","ALEXANDRIA (CITY)","Virginia",3294035,35.7751249199,31.4008000438
"2012","47051","FRANKLIN","Tennessee",47594,36.2848496786,29.3920838331
"2012","41005","CLACKAMAS","Oregon",689471,36.6917854527,31.689871823
"2012","25001","BARNSTABLE","Massachusetts",769389,37.1144413336,27.1441989651
"2012","37113","MACON","North Carolina",91648,35.6169490528,32.2468060581
"2012","26021","BERRIEN","Michigan",211532,48.8352242637,29.9260167228
"2012","12105","POLK","Florida",706670,36.9298709983,33.60984315
"2012","51109","LOUISA","Virginia",26065,55.4836273399,32.5932570831
"2012","06013","CONTRA COSTA","California",2955671,38.5831558512,28.6798347254
"2012","23025","SOMERSET","Maine",39603,28.7387876273,44.234540365
"2012","12113","SANTA ROSA","Florida",112346,27.4428146477,35.0011135901
"2012","47107","MC MINN","Tennessee",60744,100,31.526753166
"2012","37125","MOORE","North Carolina",132137,56.6141459614,25.2948671407
"2012","21111","JEFFERSON","Kentucky",2430880,42.1566908816,25.6541653
"2012","55079","MILWAUKEE","Wisconsin",1910067,43.4855148619,26.88387389
"2012","16069","NEZ PERCE","Idaho",30897,43.6246418338,35.2115502984
"2012","053","PIERCE","Washington",39919,49.7543051928,31.9559261045
"2012","49043","SUMMIT","Utah",750565,39.0907345772,30.7435799332
"2012","26055","GRAND TRAVERSE","Michigan",161959,39.602408403,31.992063518
"2012","48309","MC LENNAN","Texas",348220,40.7741896654,30.6819634511
"2012","27123","RAMSEY","Minnesota",1195631,38.9783417804,27.5800694194
"2012","36117","WAYNE","New York",31879,41.0688452047,25.4987314064
"2012","06073","SAN DIEGO","California",8851281,40.8837768725,27.9932320532
"2012","22075","PLAQUEMINES","Louisiana",29713,72.9267976399,13.5320584927
"2012","28109","PEARL RIVER","Mississippi",41023,24.6836953927,37.2082764846
"2012","20103","LEAVENWORTH","Kansas",33315,64.6372535872,14.5821477929
"2012","19183","WASHINGTON","Iowa",36777,61.3156932081,29.5002640532
"2012","30081","RAVALLI","Montana",220262,48.4641918528,31.8908972687
"2012","27053","HENNEPIN","Minnesota",6609503,43.8636339937,24.1888343789
"2012","12131","WALTON","Florida",205630,47.4460850443,29.6234127115
"2012","49035","SALT LAKE","Utah",3428560,34.2103390217,32.9309653336
"2012","12063","JACKSON","Florida",104491,93.0052573991,21.5609332408
"2012","06065","RIVERSIDE","California",2151943,33.0295533664,32.7633052
"2012","26111","MIDLAND","Michigan",294062,27.7766922843,40.5617508436
"2012","35057","TORRANCE","New Mexico",25885,21.8512237602,39.8959236774
"2012","17199","WILLIAMSON","Illinois",173383,32.2539993699,35.0009825197
"2012","28163","YAZOO","Mississippi",29710,54.1366906475,34.1022300559
"2012","40145","WAGONER","Oklahoma",30900,47.8845662722,29.3900848627
"2012","48265","KERR","Texas",151782,62.7723836564,25.4649081913
"2012","17031","COOK","Illinois",22343242,39.5801828871,22.7994725496
"2012","057","HAMILTON","Indiana",159446,31.1320029715,35.7257384307
"2012","06011","COLUSA","California",121629,88.120950324,29.0657450458
"2012","12035","FLAGLER","Florida",84862,37.499419082,31.7233237265
"2012","16013","BLAINE","Idaho",325690,47.0631769782,28.3956681573
"2012","18039","ELKHART","Indiana",245203,33.4808802449,33.0786196808
"2012","30063","MISSOULA","Montana",329422,40.1818172866,21.6774284454
"2012","55127","WALWORTH","Wisconsin",186102,42.2052216892,28.0551959418
"2012","35005","CHAVES","New Mexico",211833,38.3136451302,32.6030285684
"2012","08117","SUMMIT","Colorado",71920,36.86254899,27.8511200757
"2012","26139","OTTAWA","Michigan",495186,49.3396071165,29.6200787262
"2012","39029","COLUMBIANA","Ohio",112829,28.6682601406,33.3837343549
"2012","26125","OAKLAND","Michigan",6389928,38.8331247421,29.7003718909
"2012","29031","CAPE GIRARDEAU","Missouri",161556,13.2160328231,36.5039321109
"2012","32003","CLARK","Nevada",6198519,29.9435151671,33.825283831
"2012","25021","NORFOLK","Massachusetts",5723608,38.1402398015,27.1346415578
"2012","36119","WESTCHESTER","New York",9781335,38.8217824512,23.6175097299
"2012","51630","FREDERICKSBURG (CITY)","Virginia",66954,30.57230449,34.9304572171
"2012","53073","WHATCOM","Washington",322166,35.832907,28.15669473
"2012","13071","COLQUITT","Georgia",71663,88.3002207506,31.7552671652
"2012","55045","GREEN","Wisconsin",51905,33.5723964702,20.8808119932
"2012","29189","ST. LOUIS","Missouri",6547414,36.7580907476,31.8311222966
"2012","36071","ORANGE","New York",271977,31.7564800187,35.2555189657
"2012","49047","UINTAH","Utah",25692,93.6224489796,27.160417184
"2012","47043","DICKSON","Tennessee",45325,51.7733511478,28.87166625
"2012","49049","UTAH","Utah",1591706,14.6613097056,32.9100617695
"2012","56025","NATRONA","Wyoming",261318,60.6874126626,32.7440570956
"2012","51013","ARLINGTON","Virginia",4073180,36.4759709377,24.9755865317
"2012","26077","KALAMAZOO","Michigan",392615,47.4624419924,22.2247163497
"2012","12103","PINELLAS","Florida",2418657,40.9577644202,29.7170930805
"2012","48257","KAUFMAN","Texas",47996,63.2415254237,28.8949032421
"2012","36061","NEW YORK","New York",42883391,37.0863502233,23.6722067265
"2012","51690","MARTINSVILLE (CITY)","Virginia",49201,17.3181939265,36.3193991431
"2012","26047","EMMET","Michigan",125041,18.1901426751,32.5960371044
"2012","20169","SALINE","Kansas",75966,79.4023312212,30.2298212083
"2012","40087","MC CLAIN","Oklahoma",32061,18.6708860759,34.8362600854
"2012","003","ANNE ARUNDEL","Maryland",67380,19.1586663207,40.8039581328
"2012","18091","LA PORTE","Indiana",118503,16.3632785595,39.7667662013
"2012","47189","WILSON","Tennessee",70827,32.9195587181,28.3564477595
"2012","12057","HILLSBOROUGH","Florida",2894623,43.5919757363,27.0809451532
"2012","13063","CLAYTON","Georgia",47986,34.034920332,38.6211362345
"2012","05051","GARLAND","Arkansas",135714,37.0912681031,30.5206172854
"2012","09001","FAIRFIELD","Connecticut",14007978,38.7362563334,29.2612150985
"2012","11001","DISTRICT OF COLUMBIA","District of Columbia",18524676,36.172230484,22.3068337858
"2012","48493","WILSON","Texas",43230,10.0684036584,40.0773586225
"2012","48417","SHACKELFORD","Texas",97635,0,33.474262381
"2012","47165","SUMNER","Tennessee",256421,35.4056495681,31.4019740046
"2012","29019","BOONE","Missouri",301793,37.8917975408,26.4418692761
"2012","56039","TETON","Wyoming",1272902,38.7542617928,27.8692585349
"2012","17097","LAKE","Illinois",4763795,41.7225167288,27.8780759189
"2012","06079","SAN LUIS OBISPO","California",375862,39.4821888892,23.5467273971
"2012","39133","PORTAGE","Ohio",183914,40.4313681584,32.4916355649
"2012","24027","HOWARD","Maryland",1038115,38.4174775468,19.6379329269
"2012","26091","LENAWEE","Michigan",71017,24.2928518038,31.0156161664
"2012","42019","BUTLER","Pennsylvania",448813,44.6164041163,29.2097593249
"2012","37183","WAKE","North Carolina",2039186,41.4030368661,27.5744185418
"2012","08031","DENVER","Colorado",4285280,38.685878866,25.6559643099
"2012","37129","NEW HANOVER","North Carolina",385057,43.6839594849,26.4388716675
"2012","12017","CITRUS","Florida",61344,62.8180168289,27.9282954217
"2012","36103","SUFFOLK","New York",3004392,40.2705597669,22.2254689827
"2012","51199","YORK","Virginia",66395,29.2581704997,30.0489172768
"2012","48373","POLK","Texas",26997,39.9195118785,25.9855584575
"2012","55073","MARATHON","Wisconsin",256182,57.126860676,28.7383899549
"2012","12033","ESCAMBIA","Florida",266810,36.9316987741,32.179654922
"2012","37189","WATAUGA","North Carolina",59919,56.5177133145,13.832336696
"2012","30013","CASCADE","Montana",120351,39.721792103,24.9223285606
"2012","33015","ROCKINGHAM","New Hampshire",849435,42.9313322688,20.3056768559
"2012","35031","MC KINLEY","New Mexico",30069,27.9639006218,38.0721297011
"2012","29077","GREENE","Missouri",786820,40.997718343,31.0633179029
"2012","25019","NANTUCKET","Massachusetts",104246,24.5606083497,38.6591077876
"2012","04023","SANTA CRUZ","Arizona",65910,45.7380181078,23.0616114384
"2012","19149","PLYMOUTH","Iowa",31700,18.8003581021,27.4566994347
"2012","48091","COMAL","Texas",205802,36.7894278353,27.8482182463
"2012","26005","ALLEGAN","Michigan",56760,40.4936259944,18.0128096129
"2012","40101","MUSKOGEE","Oklahoma",132431,31.4095270204,31.862453886
"2012","39061","HAMILTON","Ohio",4256454,42.2094946733,28.7707895048
"2012","06029","KERN","California",913051,37.5152227391,32.0553708004
"2012","01123","TALLAPOOSA","Alabama",32825,28.743545611,32.1413546487
"2012","19113","LINN","Iowa",319978,39.6278452429,26.5723948009
"2012","04017","NAVAJO","Arizona",50727,11.4351203362,34.885941994
"2012","56005","CAMPBELL","Wyoming",63029,66.8611921634,29.810820395
"2012","02020","ANCHORAGE","Alaska",863822,43.6129807788,19.3019775643
"2012","39093","LORAIN","Ohio",299018,38.604657198,20.840138979
"2012","28087","LOWNDES","Mississippi",85309,42.6987975654,29.2845640672
"2012","36087","ROCKLAND","New York",461331,46.4297032911,14.5072745707
"2012","15003","HONOLULU","Hawaii",2430978,29.0528173087,35.0974778398
"2012","21093","HARDIN","Kentucky",53549,24.3324791271,41.2489980902
"2012","41051","MULTNOMAH","Oregon",2541921,34.4606027347,22.8257849457
"2012","18147","SPENCER","Indiana",36800,30.0596383224,29.0031813362
"2012","39049","FRANKLIN","Ohio",3267954,43.2883327313,26.1153324667
"2012","47093","KNOX","Tennessee",1292721,34.6662776062,32.0806903558
"2012","01083","LIMESTONE","Alabama",55156,39.1190651303,32.2993692732
"2012","55133","WAUKESHA","Wisconsin",1346367,52.0402820679,28.3052437195
"2012","12127","VOLUSIA","Florida",784545,37.2199035755,29.7880576101
"2012","48329","MIDLAND","Texas",1729529,22.2089669853,30.9394808764
"2012","06059","ORANGE","California",10084058,39.5993612169,28.4720541712
"2012","12021","COLLIER","Florida",3870700,48.560030989,28.1792377989
"2012","55135","WAUPACA","Wisconsin",47055,16.2384876394,31.1209850781
"2012","48149","FAYETTE","Texas",67301,40.1015228426,33.3754959888
"2012","17019","CHAMPAIGN","Illinois",503703,38.6256819661,22.203125174
"2012","48367","PARKER","Texas",241334,35.154778941,30.6175946741
"2012","47103","LINCOLN","Tennessee",61718,70.0190787681,28.7543277931
"2012","56021","LARAMIE","Wyoming",136178,42.6618463896,27.9650011049
"2012","53007","CHELAN","Washington",71737,64.8272843146,14.965039044
"2012","51161","ROANOKE","Virginia",372947,33.049305888,31.7893424286
"2012","26159","VAN BUREN","Michigan",42361,59.375,25.18909721
"2012","55005","BARRON","Wisconsin",51352,33.3822167336,31.8819702955
"2012","17115","MACON","Illinois",160565,80.1501051361,21.8173611747
"2012","51087","HENRICO","Virginia",1320036,45.2559887271,25.9999065612
"2012","05005","BAXTER","Arkansas",25100,13.7294058912,31.0493816363
"2012","48113","DALLAS","Texas",13007183,36.4347173291,29.6871831092
"2012","53011","CLARK","Washington",939489,33.9676027446,30.3598162006
"2012","33017","STRAFFORD","New Hampshire",122842,36.3062101735,27.0342750523
"2012","12109","ST. JOHNS","Florida",1258856,43.6122386369,29.3829094735
"2012","29071","FRANKLIN","Missouri",110026,24.7689463956,32.8026421339
"2012","48141","EL PASO","Texas",923062,28.9617550776,31.8887795035
"2012","26089","LEELANAU","Michigan",39979,27.2815909619,31.8374177354
"2012","29095","JACKSON","Missouri",1608776,35.0910494834,30.2632588731
"2012","22109","TERREBONNE","Louisiana",171673,66.4424823527,24.8179285223
"2012","55059","KENOSHA","Wisconsin",107177,41.9065834508,27.8850418611
"2012","24009","CALVERT","Maryland",116616,41.5537283051,21.0072061283
"2012","56023","LINCOLN","Wyoming",36508,69.2307692308,28.9267844379
"2012","08041","EL PASO","Colorado",876447,52.5130728797,24.4112269396
"2012","167","SANGAMON","Illinois",125962,39.4869880908,28.3299803282
"2012","41035","KLAMATH","Oregon",32355,33.8454972258,29.2468856172
"2012","51043","CLARKE","Virginia",54062,26.961038961,36.3005870435
"2012","08113","SAN MIGUEL","Colorado",66032,21.7648643062,50.6195672277
"2012","26045","EATON","Michigan",67688,38.6929488382,27.8006787371
"2012","05139","UNION","Arkansas",344770,71.352287942,28.0528319156
"2012","39169","WAYNE","Ohio",181800,60.372110866,19.3726647618
"2012","13087","DECATUR","Georgia",28485,70.8333333333,28.7593423019
"2012","42119","UNION","Pennsylvania",55655,34.3242805214,26.0452751148
"2012","36053","MADISON","New York",61536,37.5965192867,24.534673605
"2012","36079","PUTNAM","New York",191937,33.6669529735,21.9087408451
"2012","55085","ONEIDA","Wisconsin",79549,67.3555085782,14.1820205698
"2012","55039","FOND DU LAC","Wisconsin",104721,27.6567522065,30.2155384812
"2012","17203","WOODFORD","Illinois",38475,87.539766702,17.4705888827
"2012","25009","ESSEX","Massachusetts",2690583,36.5326931347,27.3898334676
"2012","42005","ARMSTRONG","Pennsylvania",109026,30.0067430883,29.8944440151
"2012","37155","ROBESON","North Carolina",71806,27.2770460275,32.7626586486
"2012","12005","BAY","Florida",420734,29.4371782697,30.114965835
"2012","09007","MIDDLESEX","Connecticut",352213,31.534284986,26.7751706775
"2012","34019","HUNTERDON","New Jersey",482811,39.8250377469,23.5971171286
"2012","39113","MONTGOMERY","Ohio",783508,45.1464533302,26.7823779343
"2012","17063","GRUNDY","Illinois",37315,19.5426195426,35.5172289979
"2012","26075","JACKSON","Michigan",205215,38.6883927727,29.7905090522
"2012","51059","FAIRFAX","Virginia",11221419,34.7252691726,26.9428013822
"2012","24005","BALTIMORE","Maryland",1809752,35.9593619312,21.99476266
"2012","09013","TOLLAND","Connecticut",128072,35.3228823893,23.5142607339
"2012","35025","LEA","New Mexico",325550,15.416805178,31.8125283233
"2012","04013","MARICOPA","Arizona",8728537,34.2953431006,28.6743319685
"2012","39025","CLERMONT","Ohio",181894,45.5152434819,28.0821755922
"2012","40051","GRADY","Oklahoma",31150,15.7480314961,28.3978338397
"2012","42003","ALLEGHENY","Pennsylvania",4666455,34.1599934662,28.5944783017
"2012","29047","CLAY","Missouri",210445,44.7579332017,22.3338276931
"2012","36081","QUEENS","New York",1179685,32.866334169,22.165113495
"2012","53057","SKAGIT","Washington",137143,39.6629265579,24.6239367025
"2012","06099","STANISLAUS","California",454232,45.838643793,25.9729212306
"2012","18073","JASPER","Indiana",35375,34.7826086957,32.1326403159
"2012","53035","KITSAP","Washington",469826,33.6428435458,21.5018000119
"2012","48439","TARRANT","Texas",4516465,33.2137976427,29.9664327576
"2012","54079","PUTNAM","West Virginia",69715,39.4805194805,28.1464566561
"2012","22057","LAFOURCHE","Louisiana",388597,34.9057236048,29.5288806964
"2012","49051","WASATCH","Utah",34500,59.381443299,25.7800105764
"2012","45015","BERKELEY","South Carolina",56830,36.8069815195,21.2468203658
"2012","08059","JEFFERSON","Colorado",1574011,39.4989155193,26.1040678347
"2012","17111","MC HENRY","Illinois",203827,49.1607358668,24.9250777066
"2012","38059","MORTON","North Dakota",45391,28.753909175,32.6702172097
"2012","19167","SIOUX","Iowa",46124,81.0800157667,23.9840968087
"2012","51800","SUFFOLK (CITY)","Virginia",66409,51.5760235713,21.3005706808
"2012","48491","WILLIAMSON","Texas",324993,47.2676049899,25.0884338845
"2012","16001","ADA","Idaho",584964,45.9158053945,25.6714216171
"2012","48015","AUSTIN","Texas",51867,49.5515695067,24.0499766706
"2012","29051","COLE","Missouri",184367,38.6487237505,28.6023665504
"2012","34029","OCEAN","New Jersey",447165,23.239537158,32.1072088392
"2012","08014","BROOMFIELD","Colorado",38658,40.7047708468,31.7444851508
"2012","51840","WINCHESTER (CITY)","Virginia",69962,39.0373560258,29.3383928885
"2012","39041","DELAWARE","Ohio",455926,51.8660374347,23.0012240146
"2012","31053","DODGE","Nebraska",34534,28.1063356365,33.3484237386
"2012","17165","SALINE","Illinois",215409,3.2906282906,30.850207675
"2012","21117","KENTON","Kentucky",351959,35.9952688906,29.2805280528
"2012","42091","MONTGOMERY","Pennsylvania",3951435,35.5621712484,23.653032781
"2012","53061","SNOHOMISH","Washington",579715,31.4914142285,28.4638310727
"2012","13121","FULTON","Georgia",6933769,37.2496459744,27.3459910098
"2012","16005","BANNOCK","Idaho",44053,51.5812548453,20.1773126503
"2012","37107","LENOIR","North Carolina",43267,20.0283361099,39.7925602223
"2012","38061","MOUNTRAIL","North Dakota",39120,54.6142208775,23.7277988425
"2012","06077","SAN JOAQUIN","California",689072,27.2359973832,30.6250849715
"2012","46081","LAWRENCE","South Dakota",29360,18.6557628418,34.0700815944
"2012","16057","LATAH","Idaho",34506,25.6681412455,20.4565954403
"2012","13117","FORSYTH","Georgia",236475,23.5710585391,31.3120952583
"2012","17177","STEPHENSON","Illinois",27105,25.0191277735,31.6692901582
"2012","25025","SUFFOLK","Massachusetts",5866320,34.0511388597,22.6225862
"2012","04003","COCHISE","Arizona",110156,20.8145276282,32.1060177186
"2012","31079","HALL","Nebraska",82419,49.2225425692,24.425047613
"2012","12083","MARION","Florida",269931,44.4140552568,24.1149002916
"2012","17161","ROCK ISLAND","Illinois",246090,38.8256921174,25.5502981526
"2012","071","LEE","Florida",29172,21.8493311429,31.3909162754
"2012","42055","FRANKLIN","Pennsylvania",53958,22.1593183508,33.7209624532
"2012","12085","MARTIN","Florida",905083,39.1966717492,26.5664041905
"2012","37047","COLUMBUS","North Carolina",34940,31.1290772974,38.2252559727
"2012","51153","PRINCE WILLIAM","Virginia",411840,41.5432426021,18.0075781452
"2012","17143","PEORIA","Illinois",599877,36.4785936625,30.6682978331
"2012","37067","FORSYTH","North Carolina",607744,46.4909884131,29.0145716016
"2012","56033","SHERIDAN","Wyoming",58284,51.2003791531,17.0534493052
"2012","42101","PHILADELPHIA","Pennsylvania",3053299,34.3772020629,11.3872783696
"2012","51680","LYNCHBURG (CITY)","Virginia",117653,30.3991633258,28.0832763752
"2012","42007","BEAVER","Pennsylvania",86136,27.4865683549,31.3104572973
"2012","12073","LEON","Florida",913400,31.8017846259,27.2736435223
"2012","48029","BEXAR","Texas",4558742,28.8492621263,29.8006860641
"2012","31109","LANCASTER","Nebraska",678542,31.9919626648,29.0499874261
"2012","23019","PENOBSCOT","Maine",178641,40.7179603063,17.3273558626
"2012","18043","FLOYD","Indiana",87168,45.1413575092,26.7070683575
"2012","21037","CAMPBELL","Kentucky",107357,41.4032590084,28.5567774316
"2012","13089","DE KALB","Georgia",1244971,36.6770598738,23.9870717763
"2012","51683","MANASSAS (CITY)","Virginia",35696,36.9432874079,22.591063422
"2012","40047","GARFIELD","Oklahoma",305628,23.9388863924,28.8878619622
"2012","27139","SCOTT","Minnesota",96590,33.8357443602,28.6400088798
"2012","36051","LIVINGSTON","New York",30748,39.673876649,14.7320898182
"2012","48201","HARRIS","Texas",15860636,34.7837010646,27.6909703895
"2012","47115","MARION","Tennessee",27480,72.1212121212,24.1240601925
